Date,Close,Open,High,Low,Volume,SMA_20,SMA_50,Signal_SMA,ADXP,ADXM,ADX,APO,MFI,Signal_MFI,SAR,RSI,Signal_RSI,UltimateOScillator,Signal_UO,upper,middle,lower,Signal_BB,WMA,Signal_WMA,EMA,Signal_EMA,DEMA,Signal_DEMA,STOCH,Signal_STOCH,Close_1,crecimiento,precios_lead1,target
2025-03-13,209.68,215.95,216.8394,208.42,61368330,236.97849999999985,235.7040000000001,-1,8.23546933626382,32.27761958773112,23.98820754798035,-4.222051282051467,32.78803752063239,-1,240.20151188601608,25.78560847425324,1,41.01438489553346,0,250.34428936775618,231.92384333324333,213.50339729873048,1,234.29038709677346,1,233.79120504958453,1,230.0966941013355,1,2.046090128255385,1,213.49,1.003368657007965,1.0004448553787033,1
2025-03-14,213.49,211.25,213.95,209.58,60107582,235.57649999999984,234.92980000000006,-1,7.411922402637439,29.049857628958005,25.723951166569012,-5.731217948718097,32.82489662638428,-1,236.38773045969415,31.14870032670759,0,40.2410175529365,0,250.6368790953864,230.16823920626777,209.69959931714914,0,232.87161290322507,1,232.4814498850952,1,227.80003965059802,1,1.0955986342368955,1,214.0,1.0004448553787033,0.9988556958737408,1
2025-03-17,214.0,213.31,215.22,209.97,48073426,234.04649999999984,234.20140000000006,1,7.940730162373705,26.144871866062203,27.045059314141337,-6.933653846154016,32.194356503968876,-1,233.03160280453085,31.858553189694376,0,42.28354147140663,0,250.3909535007541,228.62840690090894,206.86586030106378,0,231.53756989247236,1,231.28909827960518,1,225.79428881639134,1,0.7757945688339051,-1,212.69,0.9988556958737408,1.0022235715322867,0
2025-03-18,212.69,214.16,215.15,211.49,42432426,232.4574999999998,233.57820000000007,1,7.146657146136334,23.530384679455985,28.271802594029925,-8.788205128205277,37.76254462008567,-1,230.07821046798713,30.975157013516686,0,40.502227628142315,0,249.95153845647275,227.11046338653665,204.26938831660055,0,230.1663225806444,1,230.08915645511453,1,223.82632460532645,1,0.7694277586453081,-1,215.24,1.0022235715322867,0.999011404964307,1
2025-03-19,215.24,214.22,218.76,213.75,54385391,230.9759999999998,233.01580000000004,1,10.041991431522685,21.177346211510386,28.556338611911364,-10.210064102564303,44.09439236504327,-1,227.47922521182866,34.76700033198338,0,44.020268081755844,0,249.16760594236922,225.97994306400935,202.79228018564947,0,228.99253763440785,1,229.13114636123618,1,222.37616518812885,1,0.8356475597480011,-1,214.1,0.999011404964307,1.0035944912211463,0
2025-03-20,214.1,213.99,217.4899,212.22,48862947,229.38949999999983,232.39780000000007,1,9.037792288370417,20.589611590359347,28.99708690259991,-11.316923076923274,44.878865499187796,-1,225.19211818640923,33.87117252003753,0,42.89659647031232,0,248.08440365100213,224.84851991505607,201.61263617911,0,227.78296774193473,1,228.1613949830919,1,220.93503227385654,1,0.9409833253674976,-1,218.27,1.0035944912211463,1.002080943663362,1
2025-03-21,218.27,211.56,218.84,211.28,94127768,228.02549999999982,231.9190000000001,1,9.484113059533373,18.530650431323412,29.08389728037626,-12.057371794872012,47.64864704792634,-1,223.1794640040401,39.964841621000794,0,51.27882896847774,0,246.84057710413506,224.22199420886025,201.60341131358544,0,226.88193548387022,1,227.5232404680537,1,220.1661114517978,1,0.8128541973524325,-1,220.73,1.002080943663362,1.0025179307922165,1
2025-03-24,220.73,221.0,221.48,218.58,44299483,226.7069999999998,231.47960000000006,1,11.175701753580022,16.67758538819107,28.551479593259575,-12.474038461538669,53.962389503240985,1,208.42,43.285078837634124,0,58.49615677633613,0,245.23534936094086,223.88942333182595,202.54349730271105,0,226.17176344085945,1,227.0849668894696,1,219.7924934942967,-1,0.7824086105467456,-1,223.75,1.0025179307922165,0.9981570497076789,1
2025-03-25,223.75,220.77,224.1,220.08,34493583,225.5424999999998,231.21760000000006,1,12.678131578222024,15.009826849371962,27.485367256614445,-12.948782051282251,59.42803925550437,1,208.6812,47.14937247698012,0,57.97608222079843,0,243.5152798887765,223.8761449192711,204.2370099497657,0,225.67126881720355,1,226.86980773531027,1,219.84653857625756,1,0.767522992938115,-1,221.53,0.9981570497076789,1.001929090318603,0
2025-03-26,221.53,223.51,225.02,220.47,34532656,224.6009999999998,230.96020000000007,1,12.330318420399838,13.508844164434766,26.29833641229769,-12.562307692307826,54.229157444230914,1,209.29795199999998,44.73633585869947,0,53.14290990070396,0,242.35733817358445,223.6527025460072,204.94806691842993,0,225.0359354838702,1,226.52530401045155,1,219.63287131259892,-1,0.8642628055142553,-1,223.85,1.001929090318603,0.9950212416730569,1
2025-03-27,223.85,221.39,224.99,220.5601,37094774,223.92849999999981,230.77160000000006,1,11.097286578359855,12.15795974799129,25.196093485432133,-11.503012820513021,53.47874130848977,1,210.24127488,47.74606026046941,0,55.79592960174929,0,241.62600715662336,223.67149277972078,205.7169784028182,0,224.57412903225728,1,226.35270375171274,1,219.7434793729659,1,0.8909796817462184,-1,217.9,0.9950212416730569,1.003571029847301,0
2025-03-28,217.9,221.67,223.81,217.68,39818617,222.73149999999978,230.37220000000005,1,9.98755792052387,13.82226377319216,24.68837825387094,-10.352115384615558,56.07295006569126,1,211.1279983872,41.50321641329344,0,51.944336182912885,0,239.6032309918009,223.12182680069975,206.6404226095986,0,223.75645161290245,1,225.8073680257958,1,219.11439244401356,1,0.9242372850864985,-1,222.13,1.003571029847301,1.000881065894116,1
2025-03-31,222.13,217.005,225.62,216.23,65299321,221.9364999999998,230.24960000000002,1,10.798802128471484,12.440037395872945,23.778480270134413,-8.413846153846293,66.0832256682535,1,211.961518483968,46.826150821435355,0,55.56482838578704,0,238.25012607052443,223.027367105395,207.80460814026557,0,223.26249462365513,1,225.57011847574447,1,219.08700464273886,-1,0.8458719934935562,-1,223.19,1.000881065894116,1.0005790346912864,1
2025-04-01,223.19,219.805,223.68,218.9,36412740,221.29949999999977,230.11380000000005,1,9.718921915624335,11.196033656285652,22.93357499952192,-6.685897435897573,73.79658166525002,1,213.05419700525056,48.10062613299009,0,55.29322671021764,0,237.14780971316438,223.04285595250025,208.93790219183612,0,222.8852473118272,-1,225.41656244505128,1,219.20806483062339,-1,0.8478518767835486,-1,223.89,1.0005790346912864,0.9820715983131437,1
2025-04-02,223.89,221.315,225.19,221.02,35905904,220.7069999999998,230.13880000000006,1,10.257029724061892,10.076430290657086,21.766113593301707,-4.971346153846326,81.72938526645972,1,214.05946124483052,48.97045118981153,0,56.838847907840375,0,235.97335686747994,223.12353633797642,210.2737158084729,0,222.59892473118202,-1,225.31807454537056,1,219.41799132249477,1,0.8693904279067852,-1,203.19,0.9820715983131437,0.9857586964003001,0
